,Date,Open,High,Low,Close,Volume,Market Cap
747,2015-06-09,234.87,242.91,234.68,239.84,25473700.0,3424420000
748,2015-05-09,230.2,236.14,229.44,235.02,20671400.0,3355470000
749,2015-04-09,227.22,230.9,227.05,230.3,20962400.0,3311080000
750,2015-03-09,229.32,229.6,226.67,227.18,17482000.0,3340990000
751,2015-02-09,228.03,230.58,226.47,229.28,18760400.0,3321180000
752,2015-01-09,230.26,231.22,226.86,228.12,20575200.0,3352760000
753,2015-08-31,229.11,231.96,225.91,230.06,20710700.0,3335220000
754,2015-08-30,229.9,232.07,226.25,228.76,19412600.0,3345740000
755,2015-08-29,231.55,233.22,227.33,229.78,17142500.0,3368880000
756,2015-08-28,224.7,235.22,220.93,231.4,31336600.0,3268370000
757,2015-08-27,226.05,228.64,223.68,224.77,21905400.0,3287220000
758,2015-08-26,222.08,231.18,220.2,225.83,31808000.0,3228540000
759,2015-08-25,210.07,226.32,199.57,221.61,61089200.0,3053250000
760,2015-08-24,228.11,228.14,210.44,210.5,59220700.0,3314640000
761,2015-08-23,230.38,232.71,225.58,228.17,18406600.0,3346760000
762,2015-08-22,232.66,234.96,222.7,230.39,23205900.0,3379050000
763,2015-08-21,235.35,236.43,231.72,232.57,23173800.0,3417200000
764,2015-08-20,226.9,237.37,226.9,235.35,32275000.0,3293570000
765,2015-08-19,225.67,237.41,222.77,226.68,60869200.0,3274860000
766,2015-08-18,257.93,257.99,211.08,211.08,42147200.0,3742020000
767,2015-08-17,258.49,260.5,257.12,257.98,21617900.0,3749260000
768,2015-08-16,261.87,262.44,257.04,258.51,29717000.0,3797330000
769,2015-08-15,265.53,266.67,261.3,261.55,19321100.0,3849530000
770,2015-08-14,264.13,267.47,261.48,265.68,27091200.0,3828340000
771,2015-08-13,266.18,266.23,262.84,264.08,27685500.0,3857090000
772,2015-12-08,270.6,270.67,265.47,266.38,26815400.0,3920210000
773,2015-11-08,264.34,270.39,264.09,270.39,25433900.0,3828500000
774,2015-10-08,265.48,267.03,262.6,264.47,20979400.0,3843850000
775,2015-09-08,261.12,267.0,260.47,265.08,23789600.0,3779770000
776,2015-08-08,279.74,279.93,260.71,261.0,58533000.0,4048270000
777,2015-07-08,278.74,280.39,276.37,279.58,42484800.0,4032820000
778,2015-06-08,281.91,281.91,278.4,278.58,18792100.0,4077600000
779,2015-05-08,284.85,285.5,281.49,281.88,20128000.0,4119190000
780,2015-04-08,281.23,285.71,281.23,285.22,21908700.0,4065870000
781,2015-03-08,282.81,285.47,280.23,281.23,21474100.0,4087610000
782,2015-02-08,280.45,283.03,277.53,282.61,17722200.0,4052470000
783,2015-01-08,284.69,284.93,278.11,281.6,18995000.0,4112610000
784,2015-07-31,287.7,288.96,282.34,284.65,23629100.0,4155010000
785,2015-07-30,289.1,290.13,286.57,287.72,21635800.0,4174360000
786,2015-07-29,294.48,294.54,288.78,289.59,24672600.0,4250940000
787,2015-07-28,293.63,296.65,293.42,294.43,25453600.0,4237650000
788,2015-07-27,292.64,297.77,287.45,293.62,30592000.0,4222210000
789,2015-07-26,288.64,293.05,287.71,292.69,16032300.0,4163470000
790,2015-07-25,288.16,290.73,286.0,288.7,20662200.0,4155500000
791,2015-07-24,276.0,289.25,275.25,288.28,37199400.0,3978990000
792,2015-07-23,277.34,278.11,275.72,276.05,18531300.0,3997290000
793,2015-07-22,275.66,277.67,274.38,277.22,19389800.0,3971960000
794,2015-07-21,278.88,280.55,275.42,275.83,22930700.0,4017540000
795,2015-07-20,273.5,278.98,272.96,278.98,22711400.0,3938930000
796,2015-07-19,274.77,275.67,272.51,273.61,15332500.0,3956140000
797,2015-07-18,279.33,282.53,274.07,274.9,25187100.0,4020820000
798,2015-07-17,278.09,280.28,272.04,279.47,27591400.0,4001950000
799,2015-07-16,286.04,291.18,275.24,278.09,49482600.0,4115410000
800,2015-07-15,288.05,293.25,285.37,285.83,27486600.0,4143120000
801,2015-07-14,292.03,296.15,286.64,287.46,28727200.0,4199450000
802,2015-07-13,310.83,310.95,281.01,292.05,62053900.0,4468540000
803,2015-12-07,293.14,314.39,292.5,310.87,56405000.0,4213280000
804,2015-11-07,284.88,298.51,283.53,293.12,41109900.0,4093500000
805,2015-10-07,269.16,294.59,268.8,284.89,100390000.0,3866510000
806,2015-09-07,270.83,272.33,267.09,269.23,40301200.0,3889620000
807,2015-08-07,265.98,272.97,264.39,270.79,36980200.0,3818970000
808,2015-07-07,269.96,271.34,264.83,266.21,28857600.0,3875220000
809,2015-06-07,271.11,277.42,267.6,269.03,49154800.0,3890430000
810,2015-05-07,260.81,274.51,258.7,271.91,44156100.0,3741670000
811,2015-04-07,256.49,261.46,254.2,260.89,15620400.0,3678800000
812,2015-03-07,255.46,257.08,253.5,256.34,19033800.0,3662970000
813,2015-02-07,258.55,261.63,254.12,255.41,21551900.0,3706320000
814,2015-01-07,263.35,265.17,255.77,258.62,27029800.0,3774140000
815,2015-06-30,257.04,267.87,255.95,263.07,44533800.0,3682790000
816,2015-06-29,248.72,257.17,248.58,257.06,34742900.0,3562790000
817,2015-06-28,250.96,251.17,247.43,249.01,15137600.0,3593900000
818,2015-06-27,243.55,251.34,243.12,250.99,20488600.0,3487060000
819,2015-06-26,242.6,243.75,241.55,243.59,13983500.0,3472580000
820,2015-06-25,240.37,243.33,240.37,242.8,16133100.0,3439620000
821,2015-06-24,244.28,244.34,240.51,240.51,17344900.0,3494730000
822,2015-06-23,246.93,247.3,243.13,244.3,15108700.0,3531700000
823,2015-06-22,243.97,247.92,243.78,246.99,17692500.0,3488460000
824,2015-06-21,245.1,245.22,241.88,243.94,10600900.0,3503880000
825,2015-06-20,244.53,245.83,240.63,245.21,20608100.0,3494910000
826,2015-06-19,249.04,250.98,243.79,244.61,23965300.0,3558500000
827,2015-06-18,249.43,252.11,244.13,249.01,30980200.0,3563010000
828,2015-06-17,250.82,256.85,246.48,249.28,43858400.0,3581960000
829,2015-06-16,236.76,251.74,236.12,250.9,41612000.0,3380500000
830,2015-06-15,233.42,237.84,233.42,236.82,19912100.0,3331930000
831,2015-06-14,232.44,234.86,232.0,233.54,12165900.0,3317080000
832,2015-06-13,229.92,232.65,229.21,232.4,13305300.0,3280180000
833,2015-12-06,229.71,231.06,229.31,229.98,14017700.0,3276290000
834,2015-11-06,228.85,230.29,228.77,229.71,14416000.0,3263390000
835,2015-10-06,229.0,229.78,228.01,228.8,15904800.0,3264420000
836,2015-09-06,228.54,230.95,227.93,229.05,28353100.0,3257050000
837,2015-08-06,222.88,229.46,222.84,228.49,23378400.0,3175520000
838,2015-07-06,225.6,226.19,222.65,222.88,13318400.0,3213390000
839,2015-06-06,225.0,225.72,224.38,225.62,11131500.0,3203980000
840,2015-05-06,224.15,225.97,223.18,224.95,18056500.0,3191080000
841,2015-04-06,225.77,226.58,224.05,224.32,14728100.0,3213320000
842,2015-03-06,225.74,227.4,223.93,225.87,17752400.0,3212010000
843,2015-02-06,222.89,226.42,222.42,225.8,20459000.0,3170730000
844,2015-01-06,230.23,231.71,221.3,222.93,26090500.0,3274370000
845,2015-05-31,233.13,233.25,229.54,230.19,14730800.0,3314780000
846,2015-05-30,237.09,237.09,232.05,233.34,14098600.0,3370240000
847,2015-05-29,237.38,237.52,235.73,237.1,14805000.0,3373380000
848,2015-05-28,237.26,237.82,236.65,237.41,13829600.0,3370890000
849,2015-05-27,237.06,238.64,236.69,237.28,18837000.0,3367340000
850,2015-05-26,237.1,238.24,235.69,237.12,16425000.0,3367040000
851,2015-05-25,240.93,241.02,236.64,237.11,14423900.0,3420480000
852,2015-05-24,238.98,241.98,238.81,240.95,11508000.0,3391910000
853,2015-05-23,240.29,241.03,238.69,238.87,14605000.0,3409830000
854,2015-05-22,235.32,240.97,235.06,240.35,27003000.0,3338560000
855,2015-05-21,234.02,236.24,233.84,235.34,15108900.0,3319140000
856,2015-05-20,231.89,234.68,231.84,234.02,15499400.0,3288140000
857,2015-05-19,233.04,234.15,231.82,231.95,14241900.0,3303650000
858,2015-05-18,236.89,237.21,232.46,233.13,16780300.0,3357380000
859,2015-05-17,236.01,238.03,236.01,236.8,11134300.0,3343940000
860,2015-05-16,237.64,237.7,235.29,236.15,11089700.0,3366300000
861,2015-05-15,236.96,238.75,236.79,237.6,16329400.0,3355680000
862,2015-05-14,236.21,237.8,234.06,236.93,24413700.0,3344280000
863,2015-05-13,241.4,243.7,235.04,236.38,27180100.0,3416690000
864,2015-12-05,242.15,242.88,240.1,241.11,19282600.0,3426350000
865,2015-11-05,240.3,244.27,239.38,242.16,20892300.0,3399290000
866,2015-10-05,241.73,244.07,238.85,240.3,15019100.0,3418740000
867,2015-09-05,243.77,247.8,239.64,241.83,19790500.0,3446790000
868,2015-08-05,237.2,246.28,236.27,243.86,27445500.0,3353090000
869,2015-07-05,229.66,239.1,228.57,237.33,29064400.0,3245660000
870,2015-06-05,236.25,236.45,229.23,229.78,29587200.0,3337790000
871,2015-05-05,238.85,239.2,232.05,236.12,23929100.0,3373650000
872,2015-04-05,240.36,242.64,237.81,239.02,21223400.0,3394130000
873,2015-03-05,234.88,243.24,234.08,240.36,18494100.0,3315980000
874,2015-02-05,232.34,235.73,232.34,234.93,12535500.0,3279270000
875,2015-01-05,235.94,238.97,232.08,232.08,18815300.0,3329190000
876,2015-04-30,225.69,239.56,224.99,236.15,33818600.0,3183860000
877,2015-04-29,225.59,227.04,223.43,225.81,18936500.0,3181700000
878,2015-04-28,228.97,229.5,223.07,225.85,21469200.0,3228470000
879,2015-04-27,219.43,233.31,218.02,229.29,38574000.0,3093200000
880,2015-04-26,226.41,226.94,214.87,219.43,28943700.0,3190790000
881,2015-04-25,231.24,232.56,226.34,226.39,13957200.0,3257850000
882,2015-04-24,235.97,236.31,229.93,231.27,21448700.0,3323830000
883,2015-04-23,234.05,236.47,233.2,236.46,17036000.0,3296060000
884,2015-04-22,235.6,237.91,233.48,234.18,23847900.0,3316990000
885,2015-04-21,224.62,235.27,224.3,235.27,24978000.0,3161520000
886,2015-04-20,222.61,226.35,221.98,224.63,18364700.0,3132400000
887,2015-04-19,223.46,226.35,222.37,222.6,15021500.0,3143460000
888,2015-04-18,222.85,224.32,220.88,223.36,12939000.0,3134170000
889,2015-04-17,228.57,228.91,221.94,222.88,20429800.0,3213910000
890,2015-04-16,223.92,229.67,223.92,228.57,24805400.0,3147650000
891,2015-04-15,219.07,223.83,218.65,223.83,22562000.0,3078890000
892,2015-04-14,224.76,224.98,216.32,219.16,31719000.0,3157970000
893,2015-04-13,235.95,236.94,222.0,224.59,31181800.0,3314280000
894,2015-12-04,236.53,237.73,233.5,236.15,12387900.0,3321740000
895,2015-11-04,236.02,239.54,234.18,236.55,16365200.0,3313620000
896,2015-10-04,243.69,243.69,232.77,236.07,28882000.0,3420500000
897,2015-09-04,244.75,246.12,239.4,243.68,21643500.0,3434520000
898,2015-08-04,253.06,253.85,244.22,245.02,30086400.0,3550390000
899,2015-07-04,255.27,255.81,252.21,253.18,18467400.0,3580410000
900,2015-06-04,260.72,261.8,254.57,255.49,20034200.0,3655990000
901,2015-05-04,253.76,260.68,251.94,260.6,19649200.0,3557460000
902,2015-04-04,254.29,255.26,251.1,253.7,12493500.0,3563920000
903,2015-03-04,253.07,256.04,251.88,254.32,23146600.0,3545940000
904,2015-02-04,247.09,254.46,245.42,253.0,26272600.0,3461060000
905,2015-01-04,244.22,247.54,241.16,247.27,22877200.0,3420100000
906,2015-03-31,247.45,248.73,242.74,244.22,22672000.0,3464410000
907,2015-03-30,242.88,249.24,239.21,247.53,23009600.0,3399510000
908,2015-03-29,252.74,253.14,240.85,242.71,21699400.0,3536570000
909,2015-03-28,246.97,254.21,246.97,252.8,16040900.0,3454980000
910,2015-03-27,248.57,256.81,245.21,247.03,17274900.0,3476180000
911,2015-03-26,246.28,254.35,244.91,248.53,25730000.0,3443230000
912,2015-03-25,247.47,249.19,236.51,246.2,35866900.0,3458950000
913,2015-03-24,266.58,267.0,244.16,245.59,40073700.0,3724830000
914,2015-03-23,267.89,277.3,261.75,266.74,22811900.0,3742290000
915,2015-03-22,259.92,269.75,259.59,267.96,18438100.0,3629920000
916,2015-03-21,261.64,262.2,255.65,260.02,17130100.0,3653040000
917,2015-03-20,260.96,264.85,259.16,261.75,18456700.0,3642550000
918,2015-03-19,255.88,264.24,248.64,260.93,52732000.0,3570820000
919,2015-03-18,285.07,285.34,249.87,256.3,57008000.0,3977030000
920,2015-03-17,290.6,292.37,284.37,285.5,21497200.0,4053230000
921,2015-03-16,285.69,294.11,285.69,290.59,21516100.0,3983760000
922,2015-03-15,281.43,286.53,281.0,286.39,11970100.0,3923350000
923,2015-03-14,284.44,286.34,280.98,281.88,22612300.0,3964470000
924,2015-03-13,294.12,294.5,285.34,285.34,31421500.0,4098250000
925,2015-12-03,296.13,297.09,292.41,294.35,32585200.0,4125290000
926,2015-11-03,291.52,297.39,290.51,296.38,33963900.0,4060030000
927,2015-10-03,289.86,300.04,289.74,291.76,67770800.0,4035790000
928,2015-09-03,274.81,292.7,273.89,289.61,59178200.0,3825250000
929,2015-08-03,276.43,277.86,272.56,274.35,22067900.0,3846750000
930,2015-07-03,272.29,277.85,270.13,276.26,17825900.0,3788190000
931,2015-06-03,275.6,277.61,270.01,272.72,28918900.0,3833160000
932,2015-05-03,272.74,281.67,264.77,276.18,41302400.0,3792480000
933,2015-04-03,281.99,284.23,268.13,273.09,41383000.0,3920130000
934,2015-03-03,275.05,285.8,268.16,281.7,50461300.0,3822510000
935,2015-02-03,260.36,276.3,258.31,275.67,40465700.0,3617340000
936,2015-01-03,254.28,261.66,245.93,260.2,25213700.0,3532050000
937,2015-02-28,253.52,254.69,249.48,254.26,13949300.0,3520560000
938,2015-02-27,236.44,256.65,236.44,253.83,44013900.0,3282410000
939,2015-02-26,237.34,237.71,234.26,236.43,13619400.0,3294030000
940,2015-02-25,238.89,239.34,235.53,237.47,11496200.0,3314640000
941,2015-02-24,239.0,239.9,236.4,238.74,14200400.0,3315370000
942,2015-02-23,236.0,240.11,232.42,238.89,16400000.0,3272880000
943,2015-02-22,244.54,246.39,233.85,235.98,19527000.0,3390510000
944,2015-02-21,243.75,255.32,243.18,244.53,12284200.0,3378660000
945,2015-02-20,240.25,247.1,239.3,243.78,23876700.0,3329190000
946,2015-02-19,236.41,242.67,235.59,240.28,18270500.0,3274980000
947,2015-02-18,243.78,244.25,232.34,236.33,25200800.0,3376060000
948,2015-02-17,233.42,245.78,232.31,243.61,27363100.0,3231750000
949,2015-02-16,234.82,239.52,229.02,233.84,28153700.0,3250240000
950,2015-02-15,257.51,265.61,227.68,234.82,56552400.0,3563290000
951,2015-02-14,235.53,259.81,235.53,257.32,49732500.0,3258210000
952,2015-02-13,221.97,240.26,221.26,235.43,42744400.0,3069830000
953,2015-12-02,219.21,222.2,217.61,221.76,15206200.0,3030990000
954,2015-11-02,219.73,223.41,218.07,219.19,17201900.0,3037370000
955,2015-10-02,220.28,221.81,215.33,219.84,21115100.0,3044180000
956,2015-09-02,223.39,223.98,217.02,220.11,27791300.0,3086220000
957,2015-08-02,227.69,229.44,221.08,223.41,17145200.0,3144920000
958,2015-07-02,222.63,230.3,222.61,227.75,21604200.0,3074140000
959,2015-06-02,216.92,230.51,216.23,222.27,24435300.0,2994350000
960,2015-05-02,227.66,239.41,214.72,217.11,22516400.0,3141730000
961,2015-04-02,227.51,230.06,221.11,226.85,26594300.0,3138700000
962,2015-03-02,237.45,245.96,224.48,227.27,40783700.0,3275110000
963,2015-02-02,226.49,242.18,222.66,238.23,30612100.0,3123010000
964,2015-01-02,216.87,231.57,212.01,226.97,29128500.0,2989460000
965,2015-01-31,226.44,233.5,216.31,217.46,23348200.0,3120490000
966,2015-01-30,232.77,242.85,225.84,226.43,26605200.0,3206940000
967,2015-01-29,233.35,238.71,220.71,233.51,32213400.0,3213920000
968,2015-01-28,263.35,266.54,227.05,233.91,44352200.0,3626050000
969,2015-01-27,273.17,275.48,250.65,263.48,44399000.0,3760210000
970,2015-01-26,254.08,309.38,254.08,273.47,106794000.0,3496650000
971,2015-01-25,247.35,255.07,243.89,253.72,33582700.0,3403300000
972,2015-01-24,232.7,248.21,230.02,247.85,24782500.0,3200970000
973,2015-01-23,233.52,234.84,225.2,232.88,24621700.0,3211490000
974,2015-01-22,227.32,237.02,226.43,233.41,33544600.0,3125520000
975,2015-01-21,211.38,227.79,211.21,226.9,29924600.0,2905520000
976,2015-01-20,212.91,215.24,205.15,211.31,24051100.0,2925910000
977,2015-01-19,211.47,216.73,207.32,214.86,18658300.0,2905410000
978,2015-01-18,200.05,218.69,194.51,210.34,30085100.0,2747730000
979,2015-01-17,207.83,211.73,194.88,199.26,23469700.0,2853930000
980,2015-01-16,209.07,221.59,199.77,208.1,38421000.0,2870180000
981,2015-01-15,176.9,229.07,176.9,209.84,81773500.0,2427830000
982,2015-01-14,223.89,223.89,171.51,178.1,97638700.0,3072020000
983,2015-01-13,267.39,268.28,219.91,225.86,72843900.0,3668040000
984,2015-12-01,266.15,272.2,265.2,267.8,18880300.0,3649970000
985,2015-11-01,274.61,279.64,265.04,265.66,18200800.0,3764960000
986,2015-10-01,287.3,288.13,273.97,274.8,15264300.0,3937990000
987,2015-09-01,282.38,291.11,280.53,290.41,18718600.0,3869530000
988,2015-08-01,294.13,294.13,282.18,283.35,19982500.0,4029490000
989,2015-07-01,286.08,298.75,283.08,294.34,24866800.0,3918090000
990,2015-06-01,274.61,287.55,272.7,286.19,23245700.0,3759970000
991,2015-05-01,265.08,278.34,265.08,274.47,43962800.0,3628490000
992,2015-04-01,281.15,287.23,257.61,264.19,55629100.0,3847150000
993,2015-03-01,314.85,315.15,281.08,281.08,33054400.0,4307010000
994,2015-02-01,314.08,315.84,313.56,315.03,7860650.0,4295210000
995,2015-01-01,320.44,320.44,314.0,314.25,8036550.0,4380820000
996,2014-12-31,310.91,320.19,310.21,320.19,13942900.0,4249480000
997,2014-12-30,312.72,314.81,309.37,310.74,12528300.0,4272940000
998,2014-12-29,317.7,320.27,312.31,312.67,12302500.0,4339700000
999,2014-12-28,316.16,320.03,311.08,317.24,11676600.0,4317320000
1000,2014-12-27,327.58,328.91,312.63,315.86,15185200.0,4472050000
1001,2014-12-26,319.15,331.42,316.63,327.92,16410500.0,4355750000
1002,2014-12-25,322.29,322.67,316.96,319.01,9883640.0,4397250000
1003,2014-12-24,334.38,334.74,321.36,322.53,15092300.0,4561040000
1004,2014-12-23,332.02,336.29,329.6,334.57,16574200.0,4527490000
1005,2014-12-22,321.07,334.12,320.43,331.89,22315100.0,4376890000
1006,2014-12-21,329.54,329.63,318.9,320.84,15207600.0,4491320000
1007,2014-12-20,317.62,330.32,316.04,329.96,20856700.0,4327750000
1008,2014-12-19,311.18,318.53,306.77,317.84,23823100.0,4238930000
1009,2014-12-18,319.79,323.71,304.23,311.4,39173000.0,4355140000
1010,2014-12-17,326.86,333.95,315.15,319.78,37567900.0,4450380000
1011,2014-12-16,345.67,345.86,327.06,327.06,30864900.0,4705370000
1012,2014-12-15,351.36,351.81,344.93,345.35,17264200.0,4781560000
1013,2014-12-14,346.73,353.32,345.42,351.63,12415200.0,4717270000
1014,2014-12-13,352.38,352.38,346.59,347.38,11675900.0,4792870000
1015,2014-12-12,350.83,352.98,349.29,352.54,16989800.0,4770620000
1016,2014-11-12,344.34,361.36,338.76,350.51,32431300.0,4681040000
1017,2014-10-12,352.2,352.38,346.37,346.37,16427700.0,4786700000
1018,2014-09-12,361.89,363.07,344.95,352.22,32915500.0,4917110000
1019,2014-08-12,374.96,376.03,361.89,361.91,18898700.0,5093180000
1020,2014-07-12,374.84,376.29,373.27,375.1,6491650.0,5090240000
1021,2014-06-12,376.76,378.45,370.94,374.79,7009320.0,5115040000
1022,2014-05-12,369.44,379.19,365.76,376.85,15181800.0,5014290000
1023,2014-04-12,375.72,378.65,367.76,369.6,14529600.0,5098100000
1024,2014-03-12,381.72,383.03,374.35,375.01,13340100.0,5178450000
1025,2014-02-12,379.25,384.04,377.86,381.31,12364100.0,5143500000
1026,2014-01-12,378.25,383.66,376.67,379.25,11763000.0,5128700000
1027,2014-11-30,375.51,382.53,373.31,378.05,9194440.0,5090060000
1028,2014-11-29,376.15,387.6,372.14,375.49,15375600.0,5097280000
1029,2014-11-28,369.37,382.84,358.45,376.45,22946500.0,5004050000
1030,2014-11-27,370.5,373.99,368.28,369.67,8748030.0,5018040000
1031,2014-11-26,376.02,377.7,365.82,368.37,18601700.0,5091480000
1032,2014-11-25,376.89,394.7,374.78,375.35,25442200.0,5101970000
1033,2014-11-24,366.95,387.21,366.67,376.9,30930100.0,4966080000
1034,2014-11-23,353.18,370.85,353.18,367.57,15151600.0,4778440000
1035,2014-11-22,351.6,364.84,350.88,352.92,15273000.0,4755830000
1036,2014-11-21,357.88,357.88,344.11,350.85,29850100.0,4839570000
1037,2014-11-20,380.31,382.02,356.78,357.84,25233200.0,5141550000
1038,2014-11-19,373.9,386.48,373.9,380.56,18931800.0,5053560000
1039,2014-11-18,387.79,392.4,371.12,375.2,32222500.0,5239790000
1040,2014-11-17,388.35,410.2,377.5,387.41,41518800.0,5246000000
1041,2014-11-16,374.73,390.8,374.6,387.88,11905600.0,5060640000
1042,2014-11-15,399.65,405.53,371.01,376.13,15727500.0,5395770000
1043,2014-11-14,418.42,419.25,384.79,397.82,29589200.0,5647540000
1044,2014-11-13,427.27,457.09,401.12,420.74,58945000.0,5765520000
1045,2014-12-11,367.99,429.72,367.99,423.56,45783200.0,4964150000
1046,2014-11-11,365.86,371.31,363.74,367.69,15838900.0,4934270000
1047,2014-10-11,362.26,374.82,357.56,366.92,30450100.0,4884490000
1048,2014-09-11,345.38,363.63,344.25,363.26,24205600.0,4655480000
1049,2014-08-11,342.15,347.03,342.15,345.49,8535470.0,4610750000
1050,2014-07-11,349.82,352.73,341.78,342.42,16834200.0,4712700000
1051,2014-06-11,339.46,352.97,338.42,349.29,18797000.0,4571830000
1052,2014-05-11,330.68,343.37,330.68,339.49,19817200.0,4452510000
1053,2014-04-11,327.16,331.77,325.08,330.49,15655500.0,4403750000
1054,2014-03-11,325.57,334.0,325.48,327.55,12948500.0,4380950000
1055,2014-02-11,326.07,329.05,320.63,325.89,8603620.0,4386500000
1056,2014-01-11,338.65,340.53,321.06,325.75,16677200.0,4554320000
1057,2014-10-31,345.01,348.05,337.14,338.32,12545400.0,4638210000
1058,2014-10-30,335.71,350.91,335.07,345.31,30177900.0,4511760000
1059,2014-10-29,357.09,357.83,335.34,335.59,18192700.0,4797700000
1060,2014-10-28,353.21,359.98,352.68,357.62,7845880.0,4744450000
1061,2014-10-27,354.78,358.63,349.81,352.99,13033000.0,4764020000
1062,2014-10-26,347.49,359.22,343.93,354.7,11272500.0,4665040000
1063,2014-10-25,358.61,359.86,342.88,347.27,18127500.0,4812990000
1064,2014-10-24,358.59,364.35,353.31,358.35,15585700.0,4811290000
1065,2014-10-23,382.96,385.05,356.45,358.42,26456900.0,5136830000
1066,2014-10-22,386.12,388.58,382.25,383.16,11641300.0,5177640000
1067,2014-10-21,382.42,392.65,380.83,386.48,14188900.0,5126590000
1068,2014-10-20,389.23,390.08,378.25,382.85,16419000.0,5216560000
1069,2014-10-19,391.25,393.94,386.46,389.55,5914570.0,5242370000
1070,2014-10-18,383.98,395.16,378.97,391.44,11416800.0,5143260000
1071,2014-10-17,382.76,385.48,375.39,383.76,13600700.0,5125580000
1072,2014-10-16,394.52,398.81,373.07,382.56,26990000.0,5281630000
1073,2014-10-15,400.95,402.23,388.77,394.77,25267100.0,5366290000
1074,2014-10-14,391.69,411.7,391.32,400.87,38491500.0,5241030000
1075,2014-10-13,377.92,397.23,368.9,390.41,35221400.0,5055290000
1076,2014-12-10,362.61,379.43,356.14,378.55,17552800.0,4849070000
1077,2014-11-10,361.36,367.19,355.95,362.3,13345200.0,4831160000
1078,2014-10-10,364.69,375.07,352.96,361.56,43665700.0,4874190000
1079,2014-09-10,352.75,382.73,347.69,365.03,83641100.0,4713320000
1080,2014-08-10,336.12,354.36,327.19,352.94,54736300.0,4489870000
1081,2014-07-10,330.58,339.25,320.48,336.19,49199900.0,4414880000
1082,2014-06-10,320.39,345.13,302.56,330.08,79011800.0,4277430000
1083,2014-05-10,328.92,341.8,289.3,320.51,83308100.0,4389890000
1084,2014-04-10,359.89,364.49,325.89,328.87,47236500.0,4801920000
1085,2014-03-10,375.18,377.69,357.86,359.51,30901200.0,5004540000
1086,2014-02-10,383.99,385.5,372.95,375.07,21777700.0,5120700000
1087,2014-01-10,387.43,391.38,380.78,383.62,26229400.0,5165060000
1088,2014-09-30,376.09,390.98,373.44,386.94,34707300.0,5012450000
1089,2014-09-29,376.93,385.21,372.24,375.47,32497700.0,5022360000
1090,2014-09-28,399.47,401.02,374.33,377.18,23613300.0,5321420000
1091,2014-09-27,403.56,406.62,397.37,399.52,15029300.0,5374500000
1092,2014-09-26,411.43,414.94,400.01,404.43,21460800.0,5477970000
1093,2014-09-25,423.16,423.52,409.47,411.57,26814400.0,5632260000
1094,2014-09-24,435.75,436.11,421.13,423.2,30627700.0,5798220000
1095,2014-09-23,402.09,441.56,396.2,435.79,45099500.0,5348840000
1096,2014-09-22,399.1,406.92,397.13,402.15,24127600.0,5307360000
1097,2014-09-21,408.08,412.43,393.18,398.82,26580100.0,5425180000
1098,2014-09-20,394.67,423.3,389.88,408.9,36863600.0,5245150000
1099,2014-09-19,424.1,427.83,384.53,394.8,37919700.0,5634440000
1100,2014-09-18,456.86,456.86,413.1,424.44,34483200.0,6067610000
1101,2014-09-17,465.86,468.17,452.42,457.33,21056800.0,6185010000
1102,2014-09-16,474.86,475.64,465.13,466.06,16797300.0,6302440000
1103,2014-09-15,477.76,478.62,474.02,475.37,15345200.0,6339090000
1104,2014-09-14,479.12,479.85,476.12,477.89,13105500.0,6355140000
1105,2014-09-13,477.79,482.12,475.1,479.0,15588000.0,6335400000
1106,2014-12-09,479.58,479.63,473.01,477.75,15437200.0,6357290000
1107,2014-11-09,479.62,482.35,474.61,479.75,16852900.0,6355700000
1108,2014-10-09,475.48,487.47,475.14,479.36,22787800.0,6299070000
1109,2014-09-09,474.88,477.38,467.78,475.26,21447800.0,6289350000
1110,2014-08-09,481.81,489.83,468.79,474.6,30238000.0,6379410000
1111,2014-07-09,485.13,488.07,482.28,482.28,8994050.0,6421460000
1112,2014-06-09,483.34,488.6,483.0,484.83,10601400.0,6395630000
1113,2014-05-09,489.67,490.64,481.61,483.34,15302500.0,6477530000
1114,2014-04-09,477.68,493.93,477.09,489.66,26081400.0,6317100000
1115,2014-03-09,476.87,481.71,476.21,477.59,13342200.0,6304370000
1116,2014-02-09,474.48,482.99,472.32,477.43,23337900.0,6270970000
1117,2014-01-09,477.79,485.31,471.91,474.88,20432000.0,6313120000
1118,2014-08-31,502.9,504.88,474.81,477.76,44632300.0,6642630000
1119,2014-08-30,508.59,509.31,501.64,504.25,9424070.0,6715420000
1120,2014-08-29,508.43,511.69,503.82,508.52,17624800.0,6711080000
1121,2014-08-28,510.88,516.16,506.88,507.81,19862000.0,6741320000
1122,2014-08-27,512.19,520.71,510.92,511.15,22648500.0,6756340000
1123,2014-08-26,502.54,512.69,502.54,511.57,23235100.0,6626970000
1124,2014-08-25,508.22,508.22,499.23,502.5,18356700.0,6700090000
1125,2014-08-24,498.29,512.89,497.35,508.29,19441700.0,6567300000
1126,2014-08-23,513.39,514.3,492.11,498.07,25171900.0,6764340000
1127,2014-08-22,517.58,521.48,501.27,514.04,36563900.0,6817460000
1128,2014-08-21,510.45,531.9,510.45,517.24,49444200.0,6721410000
1129,2014-08-20,485.07,518.28,467.51,511.98,46527600.0,6385230000
1130,2014-08-19,461.48,485.71,455.54,485.25,38422400.0,6072520000
