"Timestamp","Temperature_Celsius","Relative_Humidity"
"2021-03-05 16:04:54","23.8","44"
"2021-03-05 16:34:59","23.7","53"
"2021-03-05 17:05:04","23.6","51"
"2021-03-05 17:35:08","23.5","51"
"2021-03-05 18:05:12","23.5","52"
"2021-03-05 18:35:16","23.5","55"
"2021-03-05 19:05:21","23.7","52"
"2021-03-05 19:35:26","23.5","52"
"2021-03-05 20:05:30","23.5","54"
"2021-03-05 20:35:36","23.5","53"
"2021-03-05 21:05:40","23.6","54"
"2021-03-05 21:35:45","23.6","53"
"2021-03-05 22:05:50","23.6","54"
"2021-03-05 22:35:54","23.4","53"
"2021-03-05 23:05:59","23.3","53"
"2021-03-05 23:36:02","23.3","53"
"2021-03-06 00:06:07","23.2","53"
"2021-03-06 00:34:12","23.3","52"
"2021-03-06 01:04:16","23.2","53"
"2021-03-06 01:34:22","23.1","52"
"2021-03-06 02:04:26","23.2","52"
"2021-03-06 02:34:29","23.2","52"
"2021-03-06 03:04:34","22.9","52"
"2021-03-06 03:22:39","22.4","52"
"2021-03-06 03:52:43","22.1","52"
"2021-03-06 04:22:47","21.7","52"
"2021-03-06 04:52:50","21.5","52"
"2021-03-06 05:22:53","21.3","53"
"2021-03-06 05:52:57","21.2","53"
"2021-03-06 06:23:01","21.0","53"
"2021-03-06 06:53:03","21.0","53"
"2021-03-06 07:23:10","20.9","53"
"2021-03-06 07:53:12","20.8","53"
"2021-03-06 08:23:16","20.9","54"
"2021-03-06 08:53:21","21.1","55"
"2021-03-06 09:23:24","21.3","54"
"2021-03-06 09:53:27","21.5","54"
"2021-03-06 10:23:32","21.7","54"
"2021-03-06 10:53:34","21.8","53"
"2021-03-06 11:23:37","21.9","53"
"2021-03-06 11:53:41","21.9","52"
"2021-03-06 12:23:45","22.0","51"
"2021-03-06 12:53:48","22.1","51"
"2021-03-06 13:23:53","22.4","50"
"2021-03-06 13:53:57","22.5","51"
"2021-03-06 14:24:04","22.5","50"
"2021-03-06 14:54:09","22.6","49"
"2021-03-06 15:24:16","22.4","48"
"2021-03-06 15:54:20","22.0","47"
"2021-03-06 16:24:24","22.1","48"
"2021-03-06 16:54:27","22.1","48"
"2021-03-06 17:22:31","22.0","47"
"2021-03-06 17:52:37","22.0","47"
"2021-03-06 18:22:42","21.8","47"
"2021-03-06 18:52:46","21.6","45"
"2021-03-06 19:12:48","22.1","44"
"2021-03-06 19:22:49","22.5","42"
"2021-03-06 19:40:53","23.0","43"
"2021-03-06 20:10:59","23.3","42"
"2021-03-06 20:41:01","23.3","42"
"2021-03-06 21:11:07","23.3","42"
"2021-03-06 21:41:11","23.6","42"
"2021-03-06 22:11:20","23.6","41"
"2021-03-06 22:41:23","23.5","41"
"2021-03-06 23:11:27","23.4","41"
"2021-03-06 23:41:31","23.3","41"
"2021-03-07 00:09:40","23.4","40"
"2021-03-07 00:39:44","23.3","40"
"2021-03-07 01:09:50","23.2","39"
"2021-03-07 01:39:54","23.2","39"
"2021-03-07 02:09:59","23.0","39"
"2021-03-07 02:40:05","23.0","39"
"2021-03-07 03:10:11","22.6","37"
"2021-03-07 03:30:15","22.1","36"
"2021-03-07 04:00:19","21.5","35"
"2021-03-07 04:30:23","21.3","34"
"2021-03-07 05:00:28","21.0","34"
"2021-03-07 05:30:32","20.8","33"
"2021-03-07 06:00:34","20.7","32"
"2021-03-07 06:30:38","20.6","31"
"2021-03-07 07:00:43","20.5","31"
"2021-03-07 07:30:47","20.5","31"
"2021-03-07 07:58:51","20.5","31"
"2021-03-07 08:28:54","20.6","30"
"2021-03-07 08:58:57","20.8","30"
"2021-03-07 09:29:00","20.9","30"
"2021-03-07 09:59:05","20.9","30"
"2021-03-07 10:29:07","20.9","29"
"2021-03-07 10:59:11","20.8","29"
"2021-03-07 11:29:16","20.7","29"
"2021-03-07 11:59:19","20.6","31"
"2021-03-07 12:29:22","20.6","31"
"2021-03-07 12:59:25","20.6","31"
"2021-03-07 13:29:28","20.5","31"
"2021-03-07 13:59:32","20.6","32"
"2021-03-07 14:29:35","20.7","32"
"2021-03-07 14:59:38","20.5","38"
"2021-03-07 15:29:42","20.1","36"
"2021-03-07 15:59:46","20.0","39"
"2021-03-07 16:29:49","20.0","42"
"2021-03-07 16:37:53","20.6","40"
"2021-03-07 16:43:53","21.0","39"
"2021-03-07 16:49:55","21.5","39"
"2021-03-07 16:59:57","22.0","38"
"2021-03-07 17:19:59","22.5","37"
"2021-03-07 17:50:03","22.5","38"
"2021-03-07 18:20:08","22.7","38"
"2021-03-07 18:50:12","22.7","38"
"2021-03-07 19:20:15","22.8","38"
"2021-03-07 19:50:20","22.8","37"
"2021-03-07 20:20:24","23.0","37"
"2021-03-07 20:50:27","22.9","38"
"2021-03-07 21:20:33","23.0","37"
"2021-03-07 21:50:37","23.0","37"
"2021-03-07 22:20:42","23.1","38"
"2021-03-07 22:50:46","23.1","38"
"2021-03-07 23:20:51","23.2","38"
"2021-03-07 23:38:53","22.7","37"
"2021-03-07 23:56:57","22.3","38"
"2021-03-08 00:27:00","21.8","39"
"2021-03-08 00:57:05","21.4","39"
"2021-03-08 01:27:09","21.2","39"
"2021-03-08 01:57:16","21.0","40"
"2021-03-08 02:27:21","20.8","40"
"2021-03-08 02:57:24","20.7","40"
"2021-03-08 03:27:27","20.7","40"
"2021-03-08 03:57:30","20.6","41"
"2021-03-08 04:27:34","20.5","41"
"2021-03-08 04:57:37","20.4","41"
"2021-03-08 05:27:41","20.4","41"
"2021-03-08 05:57:45","20.3","42"
"2021-03-08 06:27:49","20.4","42"
"2021-03-08 06:57:53","20.3","42"
"2021-03-08 07:27:57","20.3","42"
"2021-03-08 07:58:00","20.3","42"
"2021-03-08 08:28:04","20.3","42"
"2021-03-08 08:58:07","20.3","42"
"2021-03-08 09:28:10","20.3","41"
"2021-03-08 09:58:13","20.3","42"
"2021-03-08 10:28:16","20.3","42"
"2021-03-08 10:58:19","20.3","42"
"2021-03-08 11:28:22","20.3","41"
"2021-03-08 11:58:26","20.3","40"
"2021-03-08 12:26:32","20.3","40"
"2021-03-08 12:56:36","20.3","40"
"2021-03-08 13:26:39","20.3","40"
"2021-03-08 13:56:42","20.3","40"
"2021-03-08 14:26:46","20.4","40"
"2021-03-08 14:56:49","20.4","40"
"2021-03-08 15:26:53","20.4","39"
"2021-03-08 15:56:56","20.5","39"
"2021-03-08 16:20:59","21.1","39"
"2021-03-08 16:27:02","21.5","38"
"2021-03-08 16:31:04","22.0","38"
"2021-03-08 16:37:07","22.6","37"
"2021-03-08 16:41:07","23.0","37"
"2021-03-08 16:47:10","23.5","36"
"2021-03-08 16:59:16","23.9","34"
"2021-03-08 17:15:22","24.6","33"
"2021-03-08 17:19:25","24.9","33"
"2021-03-08 17:29:34","25.4","31"
"2021-03-08 17:41:37","26.0","31"
"2021-03-08 17:49:39","26.5","30"
"2021-03-08 18:01:42","26.9","29"
"2021-03-08 18:19:45","26.5","29"
"2021-03-08 18:39:50","26.1","29"
"2021-03-08 19:05:54","25.5","31"
"2021-03-08 19:11:55","25.0","31"
"2021-03-08 19:23:58","24.5","32"
"2021-03-08 19:32:00","24.1","32"
"2021-03-08 19:44:01","23.6","33"
"2021-03-08 20:16:08","23.6","32"
"2021-03-08 20:44:13","23.7","32"
"2021-03-08 21:14:24","23.7","32"
"2021-03-08 21:44:30","23.5","32"
"2021-03-09 08:45:25","19.8","39"
"2021-03-09 08:51:37","19.8","39"
"2021-03-09 09:21:39","19.9","39"
"2021-03-09 09:45:43","20.3","40"
"2021-03-09 10:05:46","20.9","40"
"2021-03-09 10:29:49","21.3","39"
"2021-03-09 10:59:52","21.5","39"
"2021-03-09 11:29:55","21.8","39"
"2021-03-09 11:59:59","21.9","38"
"2021-03-09 12:30:02","21.9","38"
"2021-03-09 13:00:07","21.8","38"
"2021-03-09 13:30:11","21.7","39"
"2021-03-09 14:00:15","21.4","39"
"2021-03-09 14:30:18","21.1","40"
"2021-03-09 15:00:23","21.0","41"
"2021-03-09 15:30:25","21.0","41"
"2021-03-09 16:00:28","21.4","41"
"2021-03-09 16:30:34","21.6","40"
"2021-03-09 17:00:38","21.7","40"
"2021-03-09 17:30:43","21.7","40"
"2021-03-09 17:58:47","21.6","40"
"2021-03-09 18:28:49","21.6","41"
"2021-03-09 18:58:53","21.5","41"
"2021-03-09 19:28:58","21.6","41"
"2021-03-09 19:59:00","21.7","41"
"2021-03-09 20:29:04","22.1","41"
"2021-03-09 20:35:06","22.5","41"
"2021-03-09 20:51:09","22.9","40"
"2021-03-09 21:17:11","23.5","41"
"2021-03-09 21:47:17","23.3","42"
"2021-03-09 22:17:21","23.4","42"
"2021-03-09 22:47:27","23.6","41"
"2021-03-09 23:17:31","23.7","42"
"2021-03-09 23:47:35","23.5","42"
"2021-03-10 00:15:40","23.5","41"
"2021-03-10 00:29:43","23.0","42"
"2021-03-10 00:43:46","22.6","43"
"2021-03-10 01:05:48","22.1","43"
"2021-03-10 01:35:52","21.6","44"
"2021-03-10 02:05:56","21.3","45"
"2021-03-10 02:35:58","21.0","45"
"2021-03-10 03:06:03","20.8","46"
"2021-03-10 03:36:07","20.8","46"
"2021-03-10 04:06:10","20.7","46"
"2021-03-10 04:36:13","20.6","46"
"2021-03-10 05:06:18","20.5","46"
"2021-03-10 05:36:22","20.5","46"
"2021-03-10 06:06:24","20.4","46"
"2021-03-10 06:36:28","20.4","46"
"2021-03-10 07:06:31","20.4","45"
"2021-03-10 07:36:36","20.5","45"
"2021-03-10 08:00:38","20.9","46"
"2021-03-10 08:26:40","21.3","45"
"2021-03-10 08:54:44","21.9","44"
"2021-03-10 09:24:49","22.2","43"
"2021-03-10 09:54:51","22.6","40"
"2021-03-10 10:24:57","22.7","38"
"2021-03-10 10:55:01","22.9","37"
"2021-03-10 11:25:04","22.7","38"
"2021-03-10 11:55:09","22.4","39"
"2021-03-10 12:52:03","21.9","40"
"2021-03-10 12:54:14","21.8","40"
"2021-03-10 13:24:17","22.0","40"
"2021-03-10 13:54:21","22.1","39"
"2021-03-10 14:24:26","22.1","39"
"2021-03-10 14:54:30","22.1","38"
"2021-03-10 15:24:34","22.1","37"
"2021-03-10 15:48:39","22.5","36"
"2021-03-10 16:00:43","23.1","35"
"2021-03-10 16:04:46","23.6","35"
"2021-03-10 16:10:48","24.0","34"
"2021-03-10 16:18:49","24.5","34"
"2021-03-10 16:26:51","24.9","33"
"2021-03-10 16:56:57","25.1","32"
"2021-03-10 17:08:58","25.7","32"
"2021-03-10 17:27:01","26.2","31"
"2021-03-10 17:49:06","25.6","30"
"2021-03-10 17:53:07","25.2","30"
"2021-03-10 17:59:11","24.8","30"
"2021-03-10 18:05:13","24.2","31"
"2021-03-10 18:15:13","23.8","31"
"2021-03-10 18:31:18","23.3","32"
"2021-03-10 18:57:20","22.7","33"
"2021-03-10 19:23:24","22.2","39"
"2021-03-10 19:53:28","21.8","40"
"2021-03-10 20:19:31","21.5","39"
"2021-03-10 20:49:36","21.1","41"
"2021-03-10 21:19:39","21.0","44"
"2021-03-10 21:49:43","20.8","44"
"2021-03-10 22:19:48","20.5","43"
"2021-03-10 22:49:50","20.5","46"
"2021-03-10 23:19:54","20.5","45"
"2021-03-10 23:49:58","20.4","45"
"2021-03-11 00:20:01","20.4","44"
"2021-03-11 00:50:05","20.4","44"
"2021-03-11 01:20:09","20.3","42"
"2021-03-11 01:50:13","20.0","41"
"2021-03-11 02:20:17","19.9","41"
"2021-03-11 02:50:21","19.8","41"
"2021-03-11 03:20:24","19.7","39"
"2021-03-11 03:50:27","19.7","38"
"2021-03-11 04:20:31","19.6","37"
"2021-03-11 04:50:35","19.6","36"
"2021-03-11 05:20:39","19.6","35"
"2021-03-11 05:50:41","19.5","35"
"2021-03-11 06:20:45","19.6","34"
"2021-03-11 06:50:49","19.5","33"
"2021-03-11 07:20:54","19.6","33"
"2021-03-11 07:50:57","19.6","32"
"2021-03-11 08:20:59","19.8","31"
"2021-03-11 08:51:04","19.9","33"
"2021-03-11 09:11:06","20.4","35"
"2021-03-11 09:33:10","20.9","34"
"2021-03-11 10:03:13","21.4","33"
"2021-03-11 10:07:17","21.8","33"
"2021-03-11 10:11:18","22.3","33"
"2021-03-11 10:17:19","22.8","33"
"2021-03-11 10:25:21","23.3","33"
"2021-03-11 10:37:23","23.8","33"
"2021-03-11 11:07:26","24.2","33"
"2021-03-11 11:37:31","24.2","34"
"2021-03-11 12:07:37","24.1","34"
"2021-03-11 12:13:38","23.7","35"
"2021-03-11 12:29:41","23.2","36"
"2021-03-11 12:49:43","22.7","37"
"2021-03-11 13:19:46","22.4","38"
"2021-03-11 13:49:51","22.4","39"
"2021-03-11 14:19:53","22.5","40"
"2021-03-11 14:49:59","22.3","40"
"2021-03-11 15:20:03","22.3","40"
"2021-03-11 15:36:05","22.8","40"
"2021-03-11 15:46:07","23.3","39"
"2021-03-11 15:54:08","23.7","39"
"2021-03-11 16:10:11","24.3","38"
"2021-03-11 16:20:13","24.8","37"
"2021-03-11 16:32:15","25.3","37"
"2021-03-11 16:50:18","25.8","36"
"2021-03-11 17:18:22","26.3","35"
"2021-03-11 17:34:23","25.8","36"
"2021-03-11 17:48:26","25.3","36"
"2021-03-11 17:58:29","24.9","37"
"2021-03-11 18:14:31","24.3","37"
"2021-03-11 18:38:35","23.9","39"
"2021-03-11 19:08:38","23.5","40"
"2021-03-11 19:32:40","23.1","40"
"2021-03-11 19:52:43","22.7","41"
"2021-03-11 20:10:47","22.1","42"
"2021-03-11 20:40:50","21.8","44"
"2021-03-11 21:10:54","21.8","46"
"2021-03-11 21:40:56","21.7","47"
"2021-03-11 22:11:00","21.7","47"
"2021-03-11 22:41:05","22.2","47"
"2021-03-11 22:57:07","22.6","46"
"2021-03-11 23:27:09","23.1","44"
"2021-03-11 23:57:15","23.3","44"
"2021-03-12 00:27:20","23.3","43"
"2021-03-12 00:37:21","22.9","43"
"2021-03-12 00:53:24","22.5","44"
"2021-03-12 01:13:25","22.0","44"
"2021-03-12 01:43:29","21.5","44"
"2021-03-12 02:13:33","21.2","44"
"2021-03-12 02:43:38","21.0","45"
"2021-03-12 03:13:42","20.9","45"
"2021-03-12 03:43:44","20.8","45"
"2021-03-12 04:13:48","20.7","44"
"2021-03-12 04:43:52","20.6","44"
"2021-03-12 05:13:56","20.5","43"
"2021-03-12 05:44:00","20.5","43"
"2021-03-12 06:14:07","20.4","42"
"2021-03-12 06:44:11","20.4","41"
"2021-03-12 07:14:15","20.5","41"
"2021-03-12 07:44:17","20.5","41"
"2021-03-12 08:14:21","20.5","42"
"2021-03-12 08:38:26","21.0","42"
"2021-03-12 08:50:28","21.5","41"
"2021-03-12 08:58:30","22.0","41"
"2021-03-12 09:06:32","22.5","40"
"2021-03-12 09:12:34","23.1","39"
"2021-03-12 09:18:36","23.5","38"
"2021-03-12 09:26:38","24.0","37"
"2021-03-12 09:36:41","24.5","36"
"2021-03-12 09:50:43","25.0","35"
"2021-03-12 10:10:46","25.5","34"
"2021-03-12 10:34:49","24.9","34"
"2021-03-12 10:39:02","24.5","34"
"2021-03-12 10:45:04","24.0","35"
"2021-03-12 10:55:06","23.5","36"
"2021-03-12 11:09:08","23.0","38"
"2021-03-12 11:23:13","22.5","39"
"2021-03-12 11:45:15","22.1","40"
"2021-03-12 12:13:20","21.6","42"
"2021-03-12 12:43:24","21.3","43"
"2021-03-12 13:13:28","21.2","44"
"2021-03-12 13:43:32","21.4","45"
"2021-03-12 14:13:36","21.5","45"
"2021-03-12 14:37:39","21.9","45"
"2021-03-12 14:53:42","22.5","44"
"2021-03-12 15:01:46","23.0","43"
"2021-03-12 15:11:49","23.5","43"
"2021-03-12 15:25:52","24.0","42"
"2021-03-12 15:43:56","24.5","41"
"2021-03-12 16:06:01","25.0","41"
"2021-03-12 16:36:06","25.3","40"
"2021-03-12 16:42:06","24.7","41"
"2021-03-12 16:48:10","24.2","42"
"2021-03-12 16:56:12","23.7","43"
"2021-03-12 17:06:12","23.2","44"
"2021-03-12 17:16:16","22.8","45"
"2021-03-12 17:28:21","23.1","45"
"2021-03-12 17:58:26","23.5","44"
"2021-03-12 18:20:28","23.1","49"
"2021-03-12 18:38:30","22.6","51"
"2021-03-12 19:08:35","22.2","54"
"2021-03-12 19:38:38","22.0","55"
"2021-03-12 20:08:42","21.8","54"
"2021-03-12 20:28:46","22.2","54"
"2021-03-12 20:44:50","22.7","53"
"2021-03-12 21:14:57","23.0","52"
"2021-03-12 21:45:02","22.9","54"
"2021-03-12 22:15:04","23.0","55"
"2021-03-12 22:45:07","23.2","53"
"2021-03-12 23:15:22","23.2","52"
"2021-03-12 23:45:24","23.0","52"
"2021-03-13 00:15:28","23.0","53"
"2021-03-13 00:45:33","22.9","52"
"2021-03-13 01:15:42","22.8","52"
"2021-03-13 01:45:46","22.8","52"
"2021-03-13 02:15:50","22.8","51"
"2021-03-13 02:45:55","22.7","52"
"2021-03-13 03:02:00","22.3","52"
"2021-03-13 03:32:03","21.8","52"
"2021-03-13 04:02:12","21.5","52"
"2021-03-13 04:32:17","21.3","52"
"2021-03-13 05:02:21","21.1","52"
"2021-03-13 05:32:24","21.0","53"
"2021-03-13 06:02:29","20.9","53"
"2021-03-13 06:32:31","20.8","53"
"2021-03-13 07:02:35","20.8","53"
"2021-03-13 07:32:39","20.8","53"
"2021-03-13 08:02:42","20.7","53"
"2021-03-13 08:32:45","20.6","53"
"2021-03-13 09:02:49","20.6","53"
"2021-03-13 09:32:53","20.5","53"
"2021-03-13 10:02:55","20.5","53"
"2021-03-13 10:32:59","20.5","54"
"2021-03-13 11:03:03","20.5","54"
"2021-03-13 11:33:08","20.5","54"
"2021-03-13 12:03:12","20.5","54"
"2021-03-13 12:33:14","20.5","53"
"2021-03-13 12:55:17","21.0","52"
"2021-03-13 13:17:20","21.4","51"
"2021-03-13 13:43:25","22.0","50"
"2021-03-13 14:13:27","22.2","52"
"2021-03-13 14:43:32","22.3","53"
"2021-03-13 15:13:37","22.3","54"
"2021-03-13 15:43:42","22.5","53"
"2021-03-13 16:13:48","22.5","53"
"2021-03-13 16:43:53","22.7","52"
"2021-03-13 17:13:57","22.7","51"
"2021-03-13 17:44:02","22.7","52"
"2021-03-13 18:14:05","22.8","50"
"2021-03-13 18:44:09","22.7","52"
"2021-03-13 19:14:13","22.7","53"
"2021-03-13 19:44:16","22.7","53"
"2021-03-13 20:14:22","22.8","54"
"2021-03-13 20:44:27","22.8","54"
"2021-03-13 21:14:31","22.8","55"
"2021-03-13 21:44:35","22.9","56"
"2021-03-13 22:14:39","22.9","56"
"2021-03-13 22:44:43","22.9","54"
"2021-03-13 23:14:46","22.9","53"
"2021-03-13 23:44:57","22.8","53"
"2021-03-14 00:15:03","22.8","52"
"2021-03-14 00:45:07","22.8","52"
"2021-03-14 01:15:12","22.8","52"
"2021-03-14 01:43:15","22.8","51"
"2021-03-14 02:13:20","22.8","50"
"2021-03-14 02:43:26","22.8","49"
"2021-03-14 03:13:28","22.8","46"
"2021-03-14 03:43:33","22.8","43"
"2021-03-14 04:13:38","22.8","41"
"2021-03-14 04:43:42","22.8","40"
"2021-03-14 05:13:44","22.8","38"
"2021-03-14 05:43:48","22.9","37"
"2021-03-14 06:13:52","22.8","37"
"2021-03-14 06:43:55","22.9","36"
"2021-03-14 07:13:59","22.8","35"
"2021-03-14 07:44:03","22.9","34"
"2021-03-14 08:14:08","23.0","34"
"2021-03-14 08:44:11","22.8","34"
"2021-03-14 09:14:13","22.7","34"
"2021-03-14 09:44:19","22.6","33"
"2021-03-14 10:14:23","22.6","33"
"2021-03-14 10:44:26","22.6","32"
"2021-03-14 11:14:29","22.6","32"
"2021-03-14 11:44:34","22.7","32"
"2021-03-14 12:14:38","22.7","35"
"2021-03-14 12:44:41","22.9","34"
"2021-03-14 13:02:45","22.5","33"
"2021-03-14 13:32:48","22.1","32"
"2021-03-14 14:02:55","21.8","32"
"2021-03-14 14:32:58","21.6","31"
"2021-03-14 15:03:02","21.5","31"
"2021-03-14 15:33:06","21.4","31"
"2021-03-14 16:03:08","21.3","31"
"2021-03-14 16:33:12","21.1","31"
"2021-03-14 17:03:17","21.1","31"
"2021-03-14 17:33:19","20.9","30"
"2021-03-14 18:03:23","20.8","30"
"2021-03-14 18:33:27","20.8","30"
"2021-03-14 19:03:31","20.7","30"
"2021-03-14 19:33:35","20.6","29"
"2021-03-14 20:03:40","20.4","29"
"2021-03-14 20:33:44","20.4","29"
"2021-03-14 21:03:48","20.3","29"
"2021-03-14 21:33:52","20.3","29"
"2021-03-14 22:03:56","20.3","30"
"2021-03-14 22:34:00","20.6","31"
"2021-03-14 23:04:04","20.9","32"
"2021-03-14 23:34:08","21.1","32"
"2021-03-15 00:04:10","21.1","31"
"2021-03-15 00:34:14","20.8","31"
"2021-03-15 01:04:18","20.6","31"
"2021-03-15 01:32:21","20.5","31"
"2021-03-15 02:02:25","20.3","30"
"2021-03-15 02:32:29","20.2","30"
"2021-03-15 03:02:33","20.2","30"
"2021-03-15 03:32:37","20.1","30"
"2021-03-15 04:02:48","20.1","30"
"2021-03-15 04:32:50","20.0","30"
"2021-03-15 05:02:54","20.0","30"
"2021-03-15 05:32:58","19.9","30"
"2021-03-15 06:03:02","19.9","30"
"2021-03-15 06:33:04","19.9","30"
"2021-03-15 07:03:08","19.9","30"
"2021-03-15 07:33:13","20.0","31"
"2021-03-15 08:03:17","20.2","31"
"2021-03-15 08:33:20","20.3","31"
"2021-03-15 09:03:23","20.6","32"
"2021-03-15 09:33:28","20.7","32"
"2021-03-15 09:55:30","21.2","34"
"2021-03-15 10:17:33","21.7","35"
"2021-03-15 10:47:37","22.1","36"
"2021-03-15 11:17:41","22.5","36"
"2021-03-15 11:47:45","22.4","34"
"2021-03-15 12:15:50","22.6","34"
"2021-03-15 12:45:55","22.7","35"
"2021-03-15 13:15:59","22.8","34"
"2021-03-15 13:46:04","22.9","34"
"2021-03-15 14:14:08","22.5","33"
"2021-03-15 14:44:12","22.1","33"
"2021-03-15 15:14:17","22.1","32"
"2021-03-15 15:44:21","22.1","31"
"2021-03-15 16:12:26","22.1","31"
"2021-03-15 16:42:30","22.1","36"
"2021-03-15 17:12:37","21.8","37"
"2021-03-15 17:42:41","21.5","39"
"2021-03-15 18:12:45","21.3","39"
"2021-03-15 18:42:49","21.4","39"
"2021-03-15 19:06:52","21.9","39"
"2021-03-15 19:30:57","22.3","39"
"2021-03-15 20:01:00","22.7","39"
"2021-03-15 20:31:02","22.9","40"
"2021-03-15 21:01:08","23.0","40"
"2021-03-15 21:31:12","23.1","41"
"2021-03-15 22:01:17","23.3","40"
"2021-03-15 22:31:21","23.3","40"
"2021-03-15 23:01:26","23.3","40"
"2021-03-15 23:31:29","23.3","41"
"2021-03-16 00:01:33","23.6","43"
"2021-03-16 00:17:36","23.0","43"
"2021-03-16 00:31:39","22.6","44"
"2021-03-16 00:53:42","22.1","43"
"2021-03-16 01:23:48","21.6","42"
"2021-03-16 01:53:52","21.3","42"
"2021-03-16 02:24:18","21.2","39"
"2021-03-16 02:54:20","21.0","38"
"2021-03-16 03:24:24","20.8","37"
"2021-03-16 03:54:29","20.8","36"
"2021-03-16 04:24:32","20.7","36"
"2021-03-16 04:54:37","20.6","35"
"2021-03-16 05:24:40","20.6","35"
"2021-03-16 05:54:44","20.5","35"
"2021-03-16 06:24:48","20.4","34"
"2021-03-16 06:54:52","20.4","34"
"2021-03-16 07:24:57","20.4","36"
"2021-03-16 07:55:00","20.5","35"
"2021-03-16 08:25:03","20.6","37"
"2021-03-16 08:45:05","21.0","37"
"2021-03-16 08:53:08","21.7","37"
"2021-03-16 08:57:09","22.1","36"
"2021-03-16 09:01:12","22.8","36"
"2021-03-16 09:03:13","23.1","35"
"2021-03-16 09:07:15","23.6","34"
"2021-03-16 09:15:16","24.1","33"
"2021-03-16 09:21:20","24.6","33"
"2021-03-16 09:29:23","25.1","32"
"2021-03-16 09:37:23","25.6","31"
"2021-03-16 09:47:26","26.0","30"
"2021-03-16 10:01:28","26.6","30"
"2021-03-16 10:11:31","26.1","30"
"2021-03-16 10:19:31","25.6","30"
"2021-03-16 10:29:34","25.1","31"
"2021-03-16 10:39:38","24.6","31"
"2021-03-16 10:53:40","24.2","32"
"2021-03-16 11:09:43","23.6","32"
"2021-03-16 11:25:45","23.2","33"
"2021-03-16 11:55:50","22.7","33"
"2021-03-16 12:25:54","22.4","34"
"2021-03-16 12:55:58","22.1","34"
"2021-03-16 13:26:02","22.3","36"
"2021-03-16 13:56:08","22.7","35"
"2021-03-16 14:26:12","22.4","35"
"2021-03-16 14:56:19","22.5","35"
"2021-03-16 15:26:22","22.4","35"
"2021-03-16 15:56:29","22.4","36"
"2021-03-16 16:26:34","22.3","36"
"2021-03-16 16:56:39","21.9","38"
"2021-03-16 17:26:43","21.8","44"
"2021-03-16 17:56:47","21.5","46"
"2021-03-16 18:26:51","21.6","48"
"2021-03-16 18:56:54","21.3","49"
"2021-03-16 19:26:57","21.3","50"
"2021-03-16 19:33:00","21.8","51"
"2021-03-16 19:41:02","22.3","50"
"2021-03-16 19:51:03","22.7","49"
"2021-03-16 20:03:06","23.2","48"
"2021-03-16 20:33:09","23.6","51"
"2021-03-16 21:03:13","23.5","50"
"2021-03-16 21:33:20","23.4","49"
"2021-03-16 22:03:24","23.4","51"
"2021-03-16 22:33:27","23.5","48"
"2021-03-16 23:03:32","23.4","48"
"2021-03-16 23:33:38","23.3","47"
"2021-03-16 23:51:40","22.9","48"
"2021-03-17 00:11:43","22.3","49"
"2021-03-17 00:41:46","21.9","49"
"2021-03-17 01:11:50","21.6","49"
"2021-03-17 01:41:53","21.3","49"
"2021-03-17 02:11:57","21.2","48"
"2021-03-17 02:42:00","21.0","48"
"2021-03-17 03:12:04","20.9","47"
"2021-03-17 03:42:11","20.8","46"
"2021-03-17 04:12:15","20.8","45"
"2021-03-17 04:42:19","20.7","45"
"2021-03-17 05:12:22","20.7","44"
"2021-03-17 05:42:24","20.6","44"
"2021-03-17 06:12:29","20.6","43"
"2021-03-17 06:42:33","20.5","42"
"2021-03-17 07:12:36","20.5","41"
"2021-03-17 07:42:39","20.5","42"
"2021-03-17 08:00:42","21.0","43"
"2021-03-17 08:22:44","21.5","43"
"2021-03-17 08:48:50","21.9","42"
"2021-03-17 09:18:53","22.3","41"
"2021-03-17 09:48:55","22.5","40"
"2021-03-17 10:19:02","22.3","34"
"2021-03-17 10:49:15","22.2","37"
"2021-03-17 11:19:20","21.9","39"
"2021-03-17 11:49:25","21.7","40"
"2021-03-17 12:19:27","21.5","41"
"2021-03-17 12:49:31","21.4","41"
"2021-03-17 13:19:35","21.6","41"
"2021-03-17 13:49:39","21.8","40"
"2021-03-17 14:19:42","21.9","41"
"2021-03-17 14:49:46","22.0","40"
"2021-03-17 15:19:49","21.9","39"
"2021-03-17 15:49:53","21.8","40"
"2021-03-17 16:17:55","21.7","42"
"2021-03-17 16:48:00","21.7","41"
"2021-03-17 17:16:04","22.2","40"
"2021-03-17 17:24:09","22.7","39"
"2021-03-17 17:32:11","23.2","38"
"2021-03-17 17:42:12","23.7","37"
"2021-03-17 17:56:14","24.1","36"
"2021-03-17 18:08:18","24.7","35"
"2021-03-17 18:26:21","25.2","34"
"2021-03-17 18:56:26","25.1","34"
"2021-03-17 19:10:36","24.6","34"
"2021-03-17 19:22:38","24.0","35"
"2021-03-17 19:34:42","23.5","35"
"2021-03-17 19:48:44","23.0","36"
"2021-03-17 20:04:46","22.6","36"
"2021-03-17 20:26:50","22.1","36"
"2021-03-17 20:56:56","21.9","38"
"2021-03-17 21:14:58","22.4","37"
"2021-03-17 21:45:02","22.8","35"
"2021-03-17 22:15:08","23.0","34"
"2021-03-17 22:45:10","23.3","33"
"2021-03-17 23:15:15","23.3","32"
